,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
0IGMI8uzDaLhRVkRjIDYZ7,0.0914,0.532,0.896,0.0,0,-1.954,0.0375,100.011,0.696
5l5cQAKkeGIkPBH3ieHYju,0.000544,0.569,0.659,0.0,7,-6.377,0.0307,144.029,0.429
0xwPzLmBAYro8BUz7MrtAo,0.158,0.614,0.472,0.0,7,-6.626,0.0297,146.005,0.168
4W38RXuQNuoTSwVsQA1OGC,0.151,0.589,0.704,0.0,4,-4.772,0.0303,84.956,0.437
51ySuLraP9Oirk2XHwQnTA,0.0353,0.601,0.776,4.23e-05,8,-4.452,0.037,108.007,0.269
7wVeIwUxcUddK44joZ3bPO,0.196,0.597,0.86,0.0,1,-2.315,0.0461,172.067,0.818
57EH1IvuQYjfvUQOGTypd4,0.0319,0.573,0.85,0.0,10,-3.816,0.0361,127.992,0.347
3X33opT0KHbkadEKmBPyPD,0.0465,0.545,0.779,3.81e-06,9,-5.282,0.0395,108.958,0.511
0yD66650JxhqKbW76C2qCo,0.0293,0.645,0.904,0.0,2,-4.532,0.0462,105.97,0.671
2aD522ogF60nzLlju8mfb7,0.034,0.521,0.811,0.0,7,-4.014,0.0422,144.021,0.426
1soxUgYIZb1qx1c7o1Lc7z,0.00512,0.439,0.754,7.45e-06,9,-5.566,0.0323,205.958,0.668
4O1CExxinEpKZi3861NlTK,0.0733,0.549,0.866,0.0,6,-5.306,0.0476,87.964,0.767
6wfaxgakSIQsHcYBzjNggy,0.409,0.626,0.627,0.0,0,-4.915,0.0265,138.061,0.371
6WTFRjOG3nS94P8wfm4ANH,0.218,0.514,0.889,0.0,8,-3.396,0.106,158.023,0.843
4AkXiViT54tYsgv6rSRpgJ,0.14,0.559,0.66,0.0,8,-4.445,0.036,155.97,0.472
6IyyyU9mw12dJsWquT1YR0,0.00787,0.568,0.942,0.0,5,-0.711,0.0826,103.997,0.786
5jROdl6MhcmP3O7h2sVgtw,0.00967,0.642,0.762,5.72e-05,6,-7.411,0.0296,113.038,0.605
6BCrbWBpb8d6KWmEqZ41tr,0.1,0.466,0.704,2.71e-05,1,-7.169,0.0353,176.043,0.481
3pkzJjJXfdDjhpXx639MIH,0.0862,0.68,0.849,0.00013,1,-6.475,0.0376,111.969,0.536
1MLiJQozVUdCCNudp1cDbn,0.0621,0.644,0.777,1.83e-06,0,-6.971,0.0997,170.021,0.599
7EAc6oJAIS1Q0D2H2pgVmh,0.0667,0.544,0.917,0.0,0,-2.869,0.0437,123.08,0.494
39iBnqMJUlA6aHbfLFEf7B,0.054,0.651,0.808,0.0,1,-4.731,0.0435,100.993,0.858
11uKHaUkOKisT2cvBnSo2l,0.44,0.587,0.8,1.74e-06,7,-5.076,0.0323,124.052,0.479
3qn7FzYkDLJBbOnRwSsDWV,0.0575,0.493,0.708,0.0,5,-5.196,0.0291,158.037,0.547
4mnuiEDq1ADXUTYWJxLo4B,0.0676,0.564,0.76,0.0,6,-5.667,0.0277,134.015,0.528
4wFUdSCer8bdQsrp1M90sa,0.0216,0.47,0.79,0.0,2,-5.352,0.039,158.061,0.495
5dNGORzxFb5z3v7vSAFkTU,0.344,0.527,0.902,4.63e-05,6,-5.352,0.0601,181.964,0.709
5NUvj4WX2tAQGxOF4CWJ7I,0.00195,0.654,0.749,0.0,1,-5.383,0.0257,108.004,0.774
4CLPNURPcKztF9RRdcWLGP,0.442,0.632,0.649,0.0,5,-5.933,0.0267,98.03,0.614
2mXsZsJBThTaJXbNcg5QD4,0.278,0.768,0.809,0.0,4,-4.204,0.0616,111.989,0.748
6s9m5J92By7jii22Q2XtY2,0.0527,0.68,0.888,2.82e-06,9,-5.308,0.055,90.076,0.484
5CdOqNxkQ7054Rp86f5OWi,0.0887,0.626,0.691,9.63e-05,11,-5.873,0.0283,109.005,0.396
4lnnde7PnrXR3pUzQKBe6X,0.00407,0.434,0.868,1.98e-06,7,-1.208,0.0603,161.886,0.204
2UJCeZzKOzrH6utaz7NoFr,0.554,0.383,0.381,3.28e-06,10,-9.126,0.0545,82.169,0.39
3LbvNFkqDTrE1liGMmZBDL,0.136,0.458,0.903,8.06e-06,7,-4.589,0.0493,167.847,0.69
3WWVDPjihd1VITBLF10nha,0.413,0.2,0.698,1.69e-05,7,-5.873,0.0399,89.998,0.132
0FImli3RNN8VB3y8EYn2Xc,0.0115,0.641,0.758,3.62e-05,6,-7.32,0.0292,113.027,0.602
7DEgL4rErTwjrsxLMlUVhf,0.312,0.536,0.722,0.0,4,-4.163,0.0284,143.78,0.499
5o9LteJdhkA3ndUDz4JVfV,0.12,0.576,0.892,0.0,0,-4.178,0.0392,123.074,0.522
2gYiCTytrSRtuaHP1Nac6u,0.225,0.548,0.898,0.0,0,-2.561,0.0459,145.953,0.599
5qRRiqndqXaq2QBudIrkYU,0.0595,0.456,0.874,1.12e-05,10,-4.129,0.114,200.179,0.5
5HJId22hZ2IvFnvNSy6ZbE,0.445,0.661,0.785,0.000266,4,-5.623,0.0369,91.975,0.371
1p4UDxlWT36bW9k1E4JGFB,0.746,0.639,0.794,1.69e-05,2,-4.548,0.0427,91.096,0.533
3Ze8nX7ZYOnAgf8A1hDQQ9,0.182,0.562,0.474,9.8e-05,8,-8.762,0.0351,84.999,0.345
4rZW74fAIgH7mIoknNIG9S,0.0966,0.525,0.657,0.0,1,-5.28,0.054,176.127,0.3
7uVkYr8gxcPEgqohvynpdN,0.456,0.51,0.386,0.0,1,-8.391,0.0307,86.36,0.266
7A55QoGK0vf8lGNtaWZm45,0.263,0.482,0.707,0.0,2,-3.127,0.0347,125.294,0.238
0kIlh2nOwIxx4SgoDrRWDG,0.597,0.529,0.56,0.0,11,-8.348,0.0841,167.712,0.406
0O1x2tRm8ZpfDbcpOWZp7z,0.0457,0.529,0.891,0.0,8,-4.36,0.043,104.031,0.329
67citk3uzWs5qbaIVKTeg8,0.226,0.575,0.844,0.0,3,-1.772,0.0633,87.007,0.542
6RSNKGdv3nDTHqgw4bdzyF,0.119,0.555,0.722,0.0,11,-6.005,0.034,134.058,0.559
1qC0pi9ZH47XDjvaNbg8ch,0.0206,0.68,0.755,0.0,6,-5.509,0.029,101.048,0.824
5w3NgfV8v1nNZFLUBlGHIL,0.118,0.602,0.929,0.0,6,-2.741,0.0839,130.024,0.677
3JffB4CABj9lA0NC63kbCp,0.326,0.616,0.697,2.18e-05,3,-5.952,0.0295,148.93,0.68
7JnorPtXApoUw2AuJUGLY1,0.097,0.646,0.882,0.0,4,-3.77,0.0371,101.997,0.544
6aNwDe5YH5YUPlpHkku52w,0.223,0.67,0.737,0.0,9,-6.794,0.0434,92.983,0.754
2flWhcGYxQHhb1EeeU2dOL,0.00541,0.529,0.8,0.0,2,-3.726,0.031,100.035,0.687
0Is6MRHWKe7y2xIxDkvO6l,0.302,0.603,0.625,0.0,6,-6.563,0.0258,96.02,0.651
1qjl8UJtWTHrk4SFpwftSN,0.56,0.441,0.644,0.0,11,-5.774,0.0363,141.733,0.349
1ITz79C3v1z55dqPoSAl1O,0.0179,0.512,0.587,0.0,1,-6.403,0.0291,134.006,0.313
6W4DY8jGf8POlFsMQhR2E6,0.204,0.617,0.482,0.0,0,-5.121,0.0322,81.73,0.508
4YX7OBp0yoMwC6eZNNg5ky,0.00101,0.563,0.772,1.95e-05,5,-6.737,0.0593,119.909,0.394
77a5Eu7lC3tG0Sukt2O91U,0.13,0.659,0.902,9.45e-05,7,-6.192,0.0296,124.985,0.809
75p6fgACKYIyIhsoG411SZ,0.145,0.291,0.4,1.86e-05,2,-10.615,0.0306,83.112,0.0935
0ZUo4YjG4saFnEJhdWp9Bt,0.271,0.519,0.749,0.0,6,-3.318,0.0405,147.905,0.29
1t2hJFgJyUPD2crOafMUEk,0.437,0.691,0.454,0.00227,6,-9.13,0.0256,135.839,0.35
4x7Di9FZJXJoxHjLxjImmp,0.00472,0.499,0.797,0.0,2,-4.845,0.0402,85.054,0.591
1WzAeadSKJhqykZFbJNmQv,0.331,0.742,0.638,0.000221,6,-4.332,0.0239,100.504,0.748
5xErd5QhOvTKFU7l8dffWC,0.191,0.551,0.671,2.49e-06,7,-7.888,0.0286,77.066,0.561
235yGFHw30yUPg1qdJFzRI,0.152,0.562,0.863,0.0,6,-4.394,0.0365,140.087,0.629
2ncMlnrDwSfnYnV5ixxuib,0.0871,0.523,0.841,0.0,5,-4.428,0.0326,137.978,0.396
6arn3YlMbdbCNNYE2pddI0,0.451,0.54,0.676,3.83e-05,3,-5.371,0.0424,140.014,0.377
2ZFrEp20VO25BXYhMxh0GW,0.0997,0.602,0.805,0.0,7,-6.079,0.0473,92.401,0.322
0D0BxbFjIHfpFSmyuR666F,0.601,0.587,0.76,0.0,11,-4.328,0.0347,111.95,0.43
32s2XKjyXifmlGfU2tkT8y,0.105,0.623,0.761,0.0,6,-4.433,0.0285,134.976,0.663
1Epi9LJ40R5iJfX24ty2dX,0.0122,0.441,0.921,0.0,11,-2.835,0.0431,164.063,0.443
67tasguLElvxPOZXkwcAIF,0.0509,0.629,0.87,0.0,9,-4.765,0.0468,144.989,0.745
4zCg4phoMugt0AxVrTtsdb,0.0746,0.579,0.854,0.0,9,-5.246,0.0395,135.958,0.557
4uKnBwasJbpaXoPGrwqlc4,0.0673,0.63,0.692,0.0,11,-6.709,0.0606,119.972,0.593
0rpwb2kLgS6KAZsostOj1O,0.0531,0.544,0.654,0.0,5,-5.494,0.0297,142.057,0.602
0zEAvOnaJ6Z6loOMQqqeR8,0.067,0.527,0.711,0.0,4,-4.708,0.0995,175.798,0.644
4XvBkUfdKFQZiWLVpDMp46,0.344,0.526,0.864,0.00315,0,-4.19,0.0312,93.024,0.422
6FS45yY6JKwMvAqN6vJD50,0.245,0.509,0.696,1.18e-06,1,-4.324,0.0329,139.976,0.209
0xw1ovxufM2LSUpVEV3VJc,0.184,0.488,0.858,0.0,1,-2.716,0.0636,149.928,0.77
1kmpcpEK0f56M5dkqNajRk,0.0211,0.551,0.657,0.0,6,-5.743,0.0287,94.969,0.695
2QGa7i7o0UwmgUsSkM8Tt4,0.162,0.623,0.828,0.0,3,-4.272,0.0565,82.059,0.953
6GRfCWffkEG93zyUJ1kGaM,0.0399,0.523,0.774,0.0,7,-5.982,0.0459,99.971,0.46
3ClguHW7ndoVp2ARyXXi9M,0.486,0.432,0.796,0.0,4,-2.952,0.049,183.935,0.563
1f9NI6xc4JcipjLololGhB,0.0482,0.453,0.905,0.0,10,-3.945,0.0433,146.665,0.458
7dnDBbHKyJNFXoeVwO8KBY,0.737,0.466,0.672,0.0,4,-5.926,0.036,89.081,0.334
2h8szyWmfavIbiWm0KWpB0,0.0256,0.514,0.864,0.0,4,-3.246,0.0502,94.927,0.471
66OqnHUVdcpj1RJJh6ady9,0.101,0.643,0.903,0.0,0,-3.493,0.0646,126.109,0.566
1NJnv7vvUZ5xM1DIWbngmN,0.425,0.631,0.856,0.0,4,-3.799,0.0588,114.932,0.753
4qQwGRtGT7l6ckQtdPEFd4,0.582,0.651,0.708,0.0,4,-4.791,0.0376,119.964,0.558
7wzLu2aumQh8yIdq5B55Fg,0.327,0.307,0.792,0.0,7,-4.597,0.0469,140.0,0.456
4nIwj4uuK2egtQaym18w3p,0.252,0.573,0.939,0.0,6,-3.019,0.0557,140.003,0.696
01d1xDpVNB2xQKlEA2ZTps,0.0271,0.626,0.829,0.000835,3,-5.467,0.0375,100.033,0.77
7ayDPcMisPI8HpnVrQjcdE,0.0426,0.534,0.933,0.0,9,-3.45,0.0437,142.062,0.583
1OxdfwY8faL2y35bCUn3kK,0.326,0.642,0.408,2.79e-05,6,-7.518,0.0264,129.995,0.283
5vLonpxn4VN0A8GtQOBSG0,0.0432,0.798,0.741,3e-06,9,-6.802,0.0284,104.945,0.708
0oKU0u7DD8cchRbNTR0SC6,0.0488,0.684,0.905,0.0,5,-6.058,0.0363,122.085,0.924
3cE5ltZFHmBpiS77itKaOM,0.169,0.48,0.928,0.0,4,-5.501,0.0899,167.986,0.713
57I7CUbXo4XlWuTVB8pXW6,0.0409,0.532,0.842,0.0,5,-5.754,0.0503,90.187,0.67
5Ys2iecBlvWk1QXyUuV2A8,0.0951,0.519,0.646,0.0,9,-6.261,0.03,75.976,0.407
4t64dPfqlZa7fFGPSKavId,0.141,0.588,0.813,0.0,5,-5.779,0.0391,81.051,0.648
00NO61GLrdvY9ykVbMCqmu,0.436,0.697,0.708,0.0,10,-4.464,0.0313,96.988,0.477
5r6hrzcBhlnV9eDSKD2WQ9,0.0644,0.48,0.739,0.0,7,-3.26,0.0323,81.519,0.194
4A6IgELhUNZIJ38kMUB4pC,0.221,0.554,0.872,0.0,6,-2.849,0.0897,172.196,0.657
5sC1qOC9QclptSIE2Zx7fz,0.263,0.654,0.682,0.000455,5,-5.017,0.0253,141.96,0.391
3QDGFN2gid9XJ9RUktUxdO,0.518,0.542,0.432,0.0,8,-7.081,0.0266,131.814,0.154
2rg3yLJKN5Yl4JCHHkMgeC,0.0869,0.655,0.826,0.000209,2,-4.828,0.0433,111.986,0.616
1KhrAWvLIjRlQIJtSTgvsi,0.131,0.604,0.846,0.00109,6,-5.26,0.0288,122.915,0.774
2HqCaO7BV010qXS5FuiTED,0.228,0.472,0.709,2.2e-05,10,-6.471,0.051,169.867,0.84
4qS5czbKcHjlF0TNpmz0aM,0.0328,0.58,0.758,3.8e-06,9,-6.803,0.0261,91.025,0.615
0idM8NsQeEbJHEuhXCe3jF,0.0612,0.514,0.798,0.0,2,-3.669,0.0494,145.995,0.677
5xIp2ld6XZV1N8W4Rc3mmW,0.105,0.625,0.848,0.0,2,-4.008,0.0314,137.993,0.716
0YSwhpumhEBEpkH3nSTc26,0.0729,0.565,0.9,0.0,9,-3.639,0.0607,115.978,0.78
0e9zSKhVCzk3upziZf2van,0.00464,0.58,0.863,0.000575,2,-5.578,0.0315,138.022,0.826
3MiCDqg5n0OI45bt2Ijt03,0.0243,0.502,0.911,2.24e-06,0,-4.585,0.0433,160.031,0.801
359krpyCKcFF8SFvqWES9L,0.58,0.621,0.403,0.0,9,-8.211,0.0359,145.525,0.634
3fVySmVZZzsv3ShFZ2rxPw,0.145,0.514,0.626,1.77e-05,2,-5.786,0.0389,90.022,0.705
7nSm8VORHK6HYLccQf0M1T,0.462,0.723,0.581,0.0213,2,-7.91,0.0293,104.84,0.549
2rBdkRihH4A9lEXiwZ0YSx,0.0775,0.574,0.627,2.02e-06,4,-6.416,0.0286,121.956,0.396
4d1WwyiUGPHBT5B193M6L1,0.526,0.583,0.51,0.0,2,-7.206,0.0285,151.921,0.282
3crxySebCike4UZq4SvzxT,0.0914,0.599,0.922,0.0,7,-3.335,0.0348,97.948,0.747
1cgSzTuw67ZOMqQ94ZuMQ2,0.0242,0.56,0.891,1.33e-06,3,-3.937,0.0457,136.006,0.603
5XDUR6VWpCtgv2hYH5GdMB,0.0502,0.301,0.593,1.04e-06,2,-7.609,0.0305,70.691,0.234
3d1Hbu6v1uJ2rTClxKYYRl,0.0807,0.523,0.747,0.0,11,-6.125,0.0292,118.97,0.294
6vikZR6OvVmDSSgfiQVQgm,0.0249,0.673,0.818,0.0,9,-6.182,0.0354,125.753,0.638
4z1Glah89wqSqmDIvZgDRJ,0.0779,0.705,0.85,0.0,7,-3.353,0.0381,104.966,0.837
2TPMrrfwFE5VomCGxSwrhH,0.000327,0.581,0.729,4.5e-06,1,-5.409,0.0288,130.066,0.351
7qe3hsbXCiu3snlH1fU6Sc,0.0599,0.624,0.733,0.0,7,-5.33,0.0305,112.537,0.656
3RFwzA2lXqIzoXHVbeLH1d,0.372,0.471,0.784,4.55e-05,4,-3.337,0.0315,149.91,0.387
33wY7XjgVIhHjFsJ5JDO1M,0.0109,0.4,0.786,3.65e-05,2,-7.663,0.0742,172.179,0.585
0lZxd99ZIjA0zUdQAY3FXr,0.379,0.55,0.543,0.0,2,-8.395,0.0408,82.761,0.562
3PY88239tYBnAv5LQoU2oY,0.0301,0.657,0.785,4.62e-06,3,-8.428,0.037,127.987,0.769
4HHtqzri9jrmAGFyucxkLG,0.385,0.596,0.465,0.0,9,-8.511,0.0253,73.013,0.141
2p07VcUwRZ5sru3mJ0JogS,0.42,0.677,0.776,0.000689,5,-5.933,0.0386,121.834,0.642
1UP3SVyvoiRvTVjV7xnNFT,0.457,0.557,0.736,0.0122,1,-7.306,0.0334,84.785,0.893
61nYUQyTKEGqy8Rqwlbxrb,0.268,0.555,0.413,0.00365,11,-8.136,0.0232,95.544,0.255
7jP7iCJ1cXVXYHWIkYtP6d,0.27,0.514,0.742,1.7e-06,8,-2.525,0.0258,101.0,0.47
4BXkf6yww23Vdju7E1fUrn,0.74,0.587,0.35,0.0,2,-10.954,0.0318,74.479,0.17
2dvYQFo0yEASDUIQmcfyM0,0.00646,0.54,0.86,0.0,1,-5.763,0.081,171.72,0.856
7gTE6hi8psi3Tkjcj6Lutm,0.27,0.581,0.838,1e-06,7,-6.177,0.0638,167.945,0.709
6s9ICeczYOfbHHIaSMq9jd,0.00286,0.497,0.927,1.26e-06,0,-4.52,0.0371,96.991,0.607
38CLNfnKWFVBJN5f0vcw4E,0.0739,0.576,0.805,9.72e-06,7,-6.266,0.0521,160.094,0.574
30ZGbfPsjDNCgL21Qzciuj,0.201,0.48,0.933,0.0,4,-4.874,0.0976,167.976,0.721
0X0zDB7RqpWOIwCHGr2Whu,0.00296,0.315,0.925,0.0642,0,-4.507,0.117,185.305,0.415
3ZC4J0uffWD306PbcGsyge,0.432,0.715,0.584,1.41e-06,8,-8.231,0.0296,90.987,0.61
29aSfWddeZJCfnrcMb20sy,0.015,0.558,0.673,0.000655,6,-4.914,0.0291,139.985,0.445
71geaRAZ2M5w08T3kl5Xvs,0.195,0.454,0.555,1.96e-06,1,-8.516,0.0298,139.835,0.51
2krJlC7MXXpOdPipgc0TaS,0.0389,0.464,0.889,0.0272,5,-5.042,0.0497,87.858,0.539
3ddv7vVcha6sZi3o8KD8O6,0.112,0.461,0.392,0.0,8,-7.955,0.0286,78.116,0.291
6fIvjDuusQK59brMgHV9qb,0.121,0.625,0.826,0.0,4,-5.037,0.0325,99.919,0.699
4rscM81UaDltaPPBC8CZBt,0.0902,0.518,0.653,0.00149,11,-6.184,0.0342,141.981,0.111
4J5Ec6Xa2NMtqxLQU7Cnry,0.011,0.643,0.723,0.0111,9,-6.209,0.0335,103.054,0.529
0h3NhK4lkyQwQqAqNQJIIJ,0.019,0.482,0.729,2.45e-05,10,-5.058,0.0291,157.01,0.311
7vvqXzT1P7XlRZNWOHYgLk,0.024,0.608,0.825,0.00656,2,-6.303,0.0419,115.049,0.454
0v1xRYqHE5N5bBi4db5RNR,0.278,0.768,0.809,0.0,4,-4.204,0.0616,111.989,0.748
4oaRBZTMaPea4WwBoMqPQs,0.526,0.807,0.819,0.0156,7,-5.56,0.0394,112.034,0.853
0XfFxeXzMkIy5SWAVpOQin,0.0275,0.578,0.752,0.0,9,-5.264,0.033,149.689,0.405
3zsoPM1JcTORBOUdFfzIEf,0.221,0.51,0.786,4.78e-06,7,-4.342,0.0535,183.272,0.586
3T4PudlSVFS2xDZ0NnyMwq,0.18,0.595,0.774,0.0,11,-6.692,0.0382,159.918,0.825
6tYDCQHRZUMH6kqlxrYeGn,0.018,0.511,0.776,3.75e-05,7,-4.371,0.0369,81.101,0.447
4iKllrl3J1GMiFocU57cN4,0.0174,0.414,0.902,7.52e-06,0,-4.256,0.0669,176.926,0.532
0NwdiZqOIoxVBdqng7Ik7p,0.263,0.485,0.585,1.16e-06,9,-5.28,0.0259,143.031,0.346
2oY0ZvqUQ7gAlpibNigfLZ,0.129,0.419,0.836,0.0,6,-3.007,0.0377,180.944,0.513
53HDOVjPio9hPhpE935MAu,0.00971,0.631,0.699,0.000157,7,-5.103,0.0954,86.004,0.712
23iIql97Vt5LcxwEtE7s54,0.0496,0.595,0.623,0.0,10,-5.975,0.0314,149.974,0.645
3wtKovRRtvu6wbTjeKA26Q,0.0809,0.527,0.683,0.00019,9,-6.175,0.0305,83.985,0.369
4bT9arnOOeRLIn52sLjTIh,0.237,0.56,0.877,0.000357,2,-4.115,0.0966,81.019,0.663
6XTS9k4qiZzgvk6uSWzzno,0.246,0.38,0.554,2.6e-05,10,-5.776,0.0277,73.908,0.278
4LZqNiZHiQvGLlt0RkXtqt,0.255,0.718,0.603,0.0146,7,-8.455,0.0317,117.928,0.701
0S5yKbr0waJ0VygIrbxTdz,0.622,0.508,0.515,0.0,2,-6.912,0.0316,156.18,0.229
1nVLAEzhBXMJLR5zAl90Nl,0.0006,0.358,0.708,0.00498,4,-3.736,0.0315,150.966,0.227
4shPfi6RsJiwQtso2XFGiL,0.00121,0.52,0.924,2.31e-06,7,-4.748,0.0686,173.98,0.844
5PxpphUBj6Dfqrii0irlMf,0.012,0.62,0.837,9.38e-06,1,-4.239,0.0303,90.015,0.532
7MevrbPAGEaw1IgkaBmv82,0.0782,0.684,0.909,1.22e-06,0,-3.797,0.0321,115.034,0.864
1r8TgCdMaT3pgbw5AbsjBx,0.0736,0.556,0.805,3.7e-06,6,-3.452,0.0284,147.917,0.538
6wKTuEGQIxkAIvNkvygT5P,0.313,0.673,0.382,0.0,0,-11.845,0.025,102.211,0.309
5RI8t2wAAK29HgZoXu8sc2,0.0674,0.666,0.778,0.0,9,-6.694,0.0255,111.033,0.807
0V0jf7ASFcAMdLVwGyeHI7,0.0169,0.669,0.938,0.0,0,-6.832,0.029,124.022,0.961
2gSdOyiPtNOvJEnGtYhfPl,0.127,0.492,0.823,0.0,6,-8.526,0.0297,94.342,0.702
7xevQYFnGFOL1JwVkI7SqL,0.623,0.49,0.508,0.0,7,-8.553,0.0274,144.516,0.325
3gTb9TudyvmpStnrgrog0d,0.198,0.479,0.698,0.0,7,-7.914,0.0277,159.699,0.673
1azWwr96HwtmZB5qCR0fS1,0.133,0.554,0.815,0.0,7,-7.954,0.0256,99.333,0.618
3rwWr4dO5iRDw0j8ZSzZmm,0.148,0.491,0.478,2.45e-06,1,-8.469,0.0266,75.914,0.211
6siWzkPQNZ9d2n6mdDqyfU,0.0306,0.652,0.832,0.0,7,-6.604,0.0304,115.247,0.687
2If9x89pDUimOPZp9IxPKk,0.0965,0.717,0.865,0.0,5,-7.037,0.0263,127.663,0.961
4EEf7p6WL6xHzYxet2CCKo,0.265,0.605,0.804,4.93e-06,5,-7.521,0.0363,98.866,0.601
6SZTU7oFrAIINk60piuxBW,0.291,0.37,0.486,0.0,0,-8.551,0.0282,147.024,0.129
3ZHjQSfJ46zjFbt79MAqD2,0.012,0.529,0.777,0.0,7,-5.567,0.0319,127.073,0.38
3PpuDIckfLrzVRnFrY6JRP,0.11,0.382,0.641,0.0,10,-6.268,0.0306,170.017,0.307
5PjpIjrejmldJosUT8ARfC,0.362,0.624,0.829,0.533,10,-8.088,0.0326,107.859,0.906
5JtRN8PCpxoL03vnIpZXc7,0.0869,0.455,0.976,0.000348,1,-5.303,0.108,174.719,0.749
0StlD9CrKwIS41byzRWAao,0.0878,0.485,0.815,0.132,7,-6.117,0.0362,163.92,0.832
0iUh3Oja6uTPyAOUCCLl7r,0.232,0.599,0.808,0.0278,11,-5.889,0.0401,89.997,0.955
7uZ1Q3XhcDDdPr6Wjn2JbY,0.259,0.504,0.738,2.34e-05,4,-4.045,0.0683,172.112,0.817
6n8867qPhHITHka3ZJYjr8,0.0564,0.629,0.834,0.0,0,-3.559,0.0597,84.0,0.669
5bHyle64V4rOGnBbYrvanj,0.611,0.436,0.263,0.0,9,-13.047,0.0336,108.176,0.367
2LiT27FWkyP1JzNU4eiyC6,0.03,0.664,0.672,0.0,9,-4.918,0.0267,116.918,0.566
7ILJxP8pCsmh5m9iHC7dv6,0.0468,0.602,0.88,0.153,4,-5.259,0.0331,136.073,0.506
3E5NsNgsAoahHQdNwF27FX,0.687,0.485,0.427,0.0,0,-9.058,0.0291,169.924,0.446
6edUYy5asvbrPZ1iFve8ep,0.0308,0.633,0.904,1.04e-05,9,-6.686,0.0437,129.066,0.752
6s20KLvJpiLijqvovDof3W,0.199,0.667,0.544,1.01e-06,7,-10.168,0.0304,127.716,0.843
2JagIoZjBA95JIsk69nYF7,0.167,0.644,0.596,0.0,9,-5.963,0.0252,111.977,0.706
1M2l9ReoabUnvl6Y8jLUe7,0.458,0.667,0.381,0.0,3,-7.494,0.0294,135.979,0.199
4QlnXrS3AYxAT3FFadcVpU,0.344,0.431,0.358,0.0,10,-9.048,0.0327,123.911,0.299
6uIn5YPY8RpgHrumHxioVJ,0.314,0.583,0.721,1.72e-06,7,-4.909,0.0291,110.405,0.536
0i0AZjI7nUZDieeCdDZmYC,0.00572,0.737,0.693,0.0224,4,-5.849,0.03,119.991,0.493
4j1XSz9sb5Z3ez1dty9FfB,0.000688,0.583,0.939,9.22e-05,7,-3.159,0.0341,108.997,0.754
0vmYSozLsEe2ZbtDFSCGK3,0.00327,0.513,0.912,8.61e-05,0,-5.394,0.0303,145.24,0.538
0xJ6Xr620TwVr6kqDSk5tn,0.00403,0.397,0.723,0.0102,0,-6.678,0.0315,164.184,0.235
1RXHCJtf4iM5FywbNQut6p,0.0123,0.549,0.839,1.69e-05,2,-6.131,0.0319,114.352,0.526
18egoJWVUYcSZUdTVpNt3E,0.0297,0.642,0.863,0.0,7,-4.465,0.0331,122.552,0.689
0MGibrZyfzFVRP1Q8QFPBy,0.0119,0.436,0.602,4.6e-05,2,-4.99,0.0327,142.728,0.176
2mIdYG5i6BKM9wHc1K6bkl,0.219,0.724,0.749,0.0,4,-5.369,0.0288,109.527,0.861
45XhSL3u16J2t5pKMrC8Bd,0.0365,0.569,0.84,0.0,2,-5.149,0.0346,124.755,0.552
7Hb1gBmu4bRIzPm7W93Joh,0.0555,0.602,0.66,0.0,7,-5.939,0.0244,94.57,0.596
1zg9c6YP4yEXOfRxpODyX2,0.453,0.515,0.457,0.00356,2,-9.978,0.0281,85.342,0.254
6X9Ibk6Gsuwj1OcBEtEa3Q,0.0216,0.381,0.556,1e-06,4,-7.187,0.0336,123.942,0.233
7IEWI6LAgOWKQG6XSht6Vj,0.159,0.722,0.59,0.000295,9,-8.112,0.0308,104.438,0.513
5tDhfjVWFfyeRx8ic6LtSI,0.039,0.53,0.828,0.00256,7,-5.099,0.0318,118.476,0.403
3huN807PxB6d09M62Rnkof,0.12,0.475,0.767,0.0,9,-3.114,0.0287,136.021,0.247
5d6ZAjiYOGoQ4jUqbX19Ls,0.00022,0.538,0.747,0.0,7,-3.872,0.027,107.745,0.445
1502CQYIBb7hi7z0JHbfhj,0.0175,0.695,0.649,8.93e-06,9,-7.17,0.0254,130.041,0.564
4EwubPYcDpnr4Bl9Peu8WM,0.035,0.618,0.738,0.0,0,-6.754,0.026,112.059,0.549
3qa6KBOPqYuNakqgsB2GJj,0.674,0.661,0.351,0.000141,2,-11.183,0.0291,137.9,0.206
3hZvFWxOck7Xz9xCxBFYJf,0.0224,0.4,0.804,0.0,9,-5.288,0.0293,191.017,0.812
4k88pa8LPTSvcXALDutphD,0.105,0.464,0.653,0.0,9,-5.776,0.0284,145.453,0.577
1e0AEUpFC575SoQPM2dNiI,0.142,0.479,0.486,0.000694,4,-11.195,0.035,72.374,0.515
7JfGp3AoBRp8CHFGDmv6ot,0.275,0.624,0.389,4.68e-06,9,-10.726,0.0273,116.964,0.306
7tMLxN58DUK5VdHWbS1bVk,0.00139,0.578,0.558,0.000178,2,-6.279,0.0246,90.387,0.645
2sdVlw6u81agOHp54jfPJi,0.28,0.537,0.841,8.08e-05,2,-7.808,0.101,110.336,0.558
49IPdplCh53QW2RLE1SSwu,0.32,0.452,0.836,1.41e-06,11,-6.401,0.0921,96.521,0.645
