,acousticness,danceability,energy,instrumentalness,key,loudness,speechiness,tempo,valence
3tGXyqBOXkjyo3Khr5oX6d,4.61e-05,0.804,0.681,0.847,11,-10.055,0.0855,124.996,0.808
4U0itkWcuEmqf5tOHgzlMO,0.00351,0.8,0.594,0.0373,0,-8.356,0.0634,122.009,0.448
7qEb82neL4upEhMUrkljpa,0.136,0.645,0.875,0.847,8,-5.481,0.0936,155.109,0.519
4oXT61OL4mDPRXbjq2d7b1,0.00195,0.778,0.933,0.807,9,-5.719,0.214,124.993,0.535
0IZcBw4yxmia7UjakLEaAc,0.000167,0.47,0.962,0.484,4,-5.322,0.0962,175.018,0.441
4K9gMjUbqqaMNkpUQY7C6t,0.00474,0.902,0.799,0.0133,3,-5.154,0.0683,121.982,0.483
14fIlfcmFPlj4V2IazeJ25,0.0259,0.851,0.742,0.256,0,-6.126,0.0377,123.033,0.236
6eIBBOoKscCoEexeNiZxgf,0.267,0.678,0.699,0.064,11,-6.872,0.0531,116.895,0.536
03IxJiB8ZOH9hEQZF5mCNY,0.153,0.725,0.918,0.0328,10,-4.912,0.0676,125.009,0.201
3fDgxdcf0jeJgGiZJGUmyK,0.00177,0.813,0.983,0.546,1,-5.515,0.153,125.007,0.77
6RIbDs0p4XusU2PZSiDgeZ,0.0195,0.881,0.883,0.148,11,-5.494,0.0633,124.016,0.966
3DKKhdNzpFbRlo0XaaZBLk,0.00873,0.737,0.905,0.237,4,-1.965,0.0785,104.98,0.337
7dsImih2L25fa6qjNphBI7,0.0467,0.824,0.745,3.29e-05,11,-5.49,0.0755,125.013,0.888
7vtj0Lofn4XQgJPNtDarit,0.00155,0.855,0.934,0.698,0,-5.386,0.0434,123.965,0.898
0FMNrAG2LMdGXqIQ6iipP7,0.00552,0.822,0.689,0.705,1,-8.233,0.211,123.995,0.605
5WxtmHAcrDbghHVGupu18h,0.0965,0.639,0.554,0.000866,11,-12.265,0.0769,123.888,0.327
01wpPOPqQ3XyS6hBN00HfK,0.0232,0.709,0.757,0.335,1,-6.064,0.0356,123.006,0.166
66CC0YuVDBVbfMymqFrIRq,0.00405,0.809,0.935,0.0317,1,-4.81,0.06,124.014,0.729
3dU78enIZekTqKuBAgFgCe,0.0719,0.735,0.921,0.033,1,-3.074,0.0799,128.045,0.445
2BIQgvlrjQ5rOYdgMtXQcF,0.207,0.403,0.617,3.13e-05,8,-5.576,0.172,165.824,0.441
3Rq6P182eo9WxU3pccru8m,0.372,0.657,0.505,2.53e-05,1,-8.155,0.25,92.98,0.298
5226Ocpr2cbudvurouwNUF,0.789,0.857,0.22,0.0,2,-14.115,0.23,100.976,0.583
0JhyMqi5ihsk5neC8DMbbz,0.477,0.79,0.599,4.26e-06,10,-7.574,0.0301,105.997,0.464
1uf5f99kLdlmUBEvVqrFyy,0.701,0.676,0.5,0.0,8,-6.878,0.0412,97.863,0.915
447yWcDPg1ddgcHBLGpJC0,0.278,0.783,0.537,0.0,9,-2.921,0.0749,113.977,0.392
3Vad9kkHv0DZZ0ioJdRrYV,0.0245,0.529,0.72,0.000146,9,-6.226,0.0462,105.015,0.105
0oqqhX559n7si0EtOUQFtY,0.715,0.584,0.291,0.0253,1,-15.554,0.0382,125.93,0.109
40ZZYF9I8cGHEuT1h9Gw37,0.039,0.536,0.782,3.64e-05,7,-4.139,0.0485,154.93,0.405
6V9kwssTrwkKT72imgowj9,0.0357,0.604,0.603,0.0,7,-6.324,0.0389,94.989,0.15
5xhJmd0I15jFcEdqxfCzKk,0.0647,0.572,0.53,0.000169,6,-8.521,0.0654,170.138,0.12
0dj1CtyRxZ4bnIT4Q20jNT,0.0102,0.643,0.52,0.0,9,-5.968,0.0334,75.168,0.23
1gk3FhAV07q9Jg77UxnVjX,0.736,0.487,0.369,3.75e-05,11,-13.424,0.0406,183.114,0.106
2ibLTZM8SvPx8ZfvjnuMvs,0.0108,0.625,0.91,0.0,0,-2.583,0.107,122.067,0.328
0lmAiCUP6BPmf3H5eGd1Zs,0.0264,0.74,0.722,8.97e-05,8,-6.337,0.0614,101.513,0.421
08qjPXZBdEyif5PxU2AY9S,0.0555,0.673,0.795,0.0111,2,-6.21,0.0309,105.025,0.437
7JKUreq1asEc3YuCBRB2VL,0.0596,0.779,0.682,0.0,0,-2.895,0.0884,120.086,0.633
0dk1SSOkUEnU2HF1LnYZDI,0.0749,0.806,0.789,0.0,1,-5.537,0.083,112.496,0.692
3VAeTjREoKPY1exOXR4oBm,0.571,0.765,0.327,0.0479,6,-8.029,0.277,74.931,0.292
1sZgEicBhVniX4kJHIp6Tq,0.0185,0.582,0.602,0.00409,1,-5.754,0.0328,113.991,0.0481
7DhjwYugMKmwo4szfOzIfH,0.236,0.749,0.577,1.66e-05,4,-6.123,0.34,150.07,0.629
2dim74P1zs2A0TzzaW6udI,0.0949,0.723,0.651,0.871,8,-8.204,0.0358,144.97,0.0383
2jRGYG8U5bJzWOH6FLuzvO,0.0157,0.706,0.656,0.000158,0,-5.321,0.0694,114.974,0.523
6m3ZWIXhjoV76syT1j2oE9,0.227,0.631,0.661,1.43e-06,5,-5.5,0.0999,174.031,0.698
7DoN0sCGIT9IcLrtBDm4f0,0.137,0.648,0.667,2.1e-05,2,-5.294,0.065,102.966,0.217
7vGuf3Y35N4wmASOKLUVVU,0.256,0.52,0.761,4.96e-06,4,-3.093,0.0853,141.971,0.286
556l9P7WVZVyYUBjT1YFTT,0.209,0.827,0.769,9.54e-05,7,-4.058,0.126,93.986,0.491
5mmvdgjLgQPTGOUeqWt4Lw,0.00449,0.722,0.831,0.0292,6,-3.582,0.0242,102.017,0.698
1OI7uqZ7oyjhVUIuTXgacj,0.163,0.622,0.562,0.00221,0,-6.912,0.0421,140.009,0.435
3oKhicdHPyboJqzzPdzyRJ,0.0256,0.565,0.861,0.539,4,-5.205,0.0658,159.975,0.738
5rpx047aanR0h9Rfp1wgBB,0.125,0.729,0.72,0.353,3,-6.69,0.0371,122.015,0.0388
6kgc2yup9oyZJg7CzEw4ao,0.316,0.263,0.555,5.78e-05,4,-6.884,0.0446,79.783,0.191
5CN702djmqcum9iBWGiV7d,0.000502,0.752,0.504,0.562,1,-6.667,0.0415,79.012,0.0612
2m5mtlarIrIwB0aUtopPTT,0.0906,0.66,0.57,0.000942,10,-8.546,0.0326,138.018,0.258
5EZJpVlkRh7GnqSF3QgEfa,0.367,0.547,0.336,0.194,1,-10.045,0.0433,124.967,0.0607
7g2zJC8JmpZF2vcXjZOHOe,0.0738,0.594,0.806,0.000909,8,-8.878,0.276,144.891,0.259
74Ru27B7Jx8mBt5MGvGLLv,0.0949,0.572,0.754,1.86e-06,1,-4.148,0.0564,150.068,0.423
74LOZLK6DFZiVLcd8zBEp2,0.358,0.492,0.701,0.000133,0,-5.696,0.232,164.171,0.404
03RwdIvdmGXNxaqoT4iopD,0.0383,0.825,0.588,0.000224,1,-5.823,0.0396,120.016,0.331
5yvYyFrylSjiGoZog6NOns,0.00321,0.342,0.85,0.0,9,-4.879,0.0957,160.027,0.315
6HlwTfJu4y79CtrlQTDMcn,0.164,0.672,0.629,0.0,5,-4.676,0.0541,110.005,0.397
2Fn3coxd0xAZ09JtrgcgHa,0.0161,0.604,0.745,0.0,9,-4.103,0.0385,104.941,0.205
72jbDTw1piOOj770jWNeaG,0.0215,0.653,0.658,1.66e-06,2,-6.428,0.0304,99.99,0.219
1LeItUMezKA1HdCHxYICed,0.0041,0.749,0.745,0.395,6,-7.367,0.0479,115.048,0.347
3i2Q3cFdFzJ39nV9sAt3Pc,0.472,0.335,0.33,0.41,0,-8.302,0.031,75.07,0.04
01YmDEvbiVb5q5eCGNlB6U,0.0419,0.596,0.539,0.0317,2,-9.318,0.0472,89.966,0.117
2Th9BGKvfZG8bKQSACitwG,0.371,0.837,0.492,0.0401,0,-7.792,0.354,85.951,0.417
6ZT3coOj97F6CVvruPtnox,0.000599,0.487,0.68,0.0339,7,-8.497,0.0408,94.46,0.0752
62N2JSA0jHmSH7Va9t7hIf,0.00108,0.735,0.686,0.871,4,-7.562,0.0366,121.011,0.0656
7MiZjKawmXTsTNePyTfPyL,0.702,0.391,0.396,0.405,1,-8.621,0.189,99.112,0.199
0hNduWmlWmEmuwEFcYvRu1,0.729,0.783,0.467,0.809,6,-9.474,0.0503,90.838,0.236
7KT7VGnPU5QVXN3q1BOeqb,0.0865,0.629,0.852,0.0215,1,-5.094,0.0521,104.997,0.415
7JVNRVPeXFAOdMrxOHNjVv,0.421,0.687,0.829,0.00394,3,-3.821,0.0623,117.975,0.433
09IStsImFySgyp0pIQdqAc,0.171,0.753,0.657,0.0,7,-3.061,0.0449,107.01,0.437
27LGLeCqEyeYnvO7lW1UNS,0.00986,0.661,0.705,0.00057,7,-6.626,0.252,114.938,0.638
0OgGn1ofaj55l2PcihQQGV,0.493,0.763,0.572,0.00118,11,-7.312,0.0595,151.93,0.25
4UWvThhnuE5sOYXTm34SLY,0.0309,0.658,0.853,0.766,9,-2.872,0.0349,128.005,0.269
3K7WlpKeeO1NEUO2jEJNQQ,0.053,0.573,0.869,1.29e-05,5,-5.224,0.238,124.049,0.463
2kyGKr6eKsL9Qb4Bz5vnyW,0.118,0.827,0.525,0.00674,6,-5.823,0.0309,119.985,0.883
0prNGof3XqfTvNDxHonvdK,0.0285,0.573,0.739,0.0,0,-5.74,0.129,97.085,0.451
21RzyxY3EFaxVy6K4RqaU9,0.0476,0.752,0.764,9.44e-05,1,-4.399,0.038,121.958,0.582
2H881m3JRA8lpuuwaQL6zy,0.387,0.614,0.682,0.0,11,-4.117,0.102,100.202,0.566
5gUBKp6E6BV3hz6IbIiAoD,0.153,0.737,0.921,0.0201,1,-2.882,0.0786,109.971,0.55
7CotyU8EcChJlqOFnxPPmI,0.0429,0.61,0.69,6.76e-05,2,-2.656,0.091,179.944,0.318
0gahmokctHhYjyR3ZUGr7L,0.208,0.687,0.843,0.000917,9,-2.974,0.0312,126.012,0.344
3u1S1OmAUhx5DRlLrXqyp3,0.323,0.69,0.784,0.0,1,-4.653,0.032,106.066,0.669
5bcTCxgc7xVfSaMV3RuVke,0.0642,0.893,0.745,0.0,11,-3.105,0.0571,101.018,0.872
2uMbCJ8lxF7hqpQUaeo42D,0.0642,0.808,0.787,0.0394,5,-4.4,0.0621,125.047,0.613
0fMMtO0pOYIGWfbJmrqfVJ,0.0266,0.795,0.642,1.2e-05,8,-4.089,0.0425,115.009,0.608
22mek4IiqubGD9ctzxc69s,0.0389,0.738,0.868,0.00171,11,-4.373,0.0731,122.003,0.336
4oIWkWLnxmVhFdEf0vH0k3,0.136,0.75,0.579,1.11e-05,7,-7.574,0.131,121.928,0.234
0P6RjFd2HgG2AXJadQuGfE,0.0971,0.776,0.715,0.0131,5,-6.587,0.0505,99.951,0.502
3YyHSONCTRDpjsviZbbHcW,0.00301,0.513,0.905,0.0155,11,-5.007,0.0373,104.98,0.152
3KZRILv6sbLbpHiCgaMwAp,0.127,0.672,0.549,2.93e-05,1,-6.988,0.0579,122.131,0.231
1hovkSJMIpP5hfuyb756G4,0.312,0.783,0.7,0.000125,2,-7.138,0.0605,130.04,0.395
7f4bRMqRKRfUNPW2gbTHSt,0.0198,0.673,0.676,1.26e-05,4,-4.888,0.216,82.979,0.391
1a9oQUdfJwvY8QWQuaTymW,0.0663,0.601,0.495,0.0165,8,-7.546,0.0276,82.829,0.311
3wAbP40X5P9EVWkwmszInb,0.126,0.878,0.933,0.0,1,-3.093,0.277,154.006,0.601
2waH47ZaqIWDk976W9Lqf8,0.0262,0.562,0.606,0.0125,0,-6.334,0.0999,97.023,0.292
6wb61u8ayuanWSHZzle5od,0.00172,0.606,0.829,5.43e-05,1,-3.455,0.036,140.033,0.384
0CqGCpNdOktUrsTUEkWozV,0.0271,0.653,0.656,0.0,8,-6.27,0.0441,161.964,0.511
6ovkLF42qFLN7VqKX0r0jT,0.168,0.835,0.553,0.0,8,-7.278,0.0531,108.606,0.811
1UoTyVpNXRMIcO35M14lRB,0.0549,0.549,0.702,0.467,1,-4.809,0.309,160.048,0.447
3a4sSjHXjy1vHX4A1pM4EC,0.0555,0.506,0.681,0.883,8,-7.519,0.107,154.894,0.105
6VRRu9NewkmX12BMCvCJQ1,0.0255,0.653,0.689,0.0387,11,-8.338,0.0881,150.954,0.253
5eSpXdMMcdQoLNaAnqrX7g,0.235,0.474,0.731,0.00536,0,-5.582,0.0406,135.056,0.0876
7scP7MITYHJ1cYr1yToNHO,0.314,0.43,0.734,0.000286,9,-10.043,0.102,133.992,0.0634
1imPiGCRV9jQKShxESv3Tt,0.00667,0.741,0.841,0.903,8,-5.538,0.0416,144.994,0.499
5ROEgRkFQ0JihbUsfNsIWf,0.0234,0.471,0.648,0.00897,0,-5.058,0.0316,87.959,0.129
3E1tT3qkd1wXEUtFLf6Nqd,0.389,0.674,0.915,0.803,6,-3.719,0.0424,150.011,0.28
42NB7w0tDCag0mQpCtZe7Y,0.839,0.66,0.45,0.714,4,-11.011,0.0451,145.011,0.242
27xk5s3fAAwfvptEshbM3J,0.0106,0.612,0.668,3.04e-05,5,-4.869,0.0326,134.995,0.285
4U9kJBr61UhO5srPib7zyz,0.911,0.718,0.443,4.71e-05,2,-12.369,0.0458,109.041,0.442
4Dnss7a0Fobyvw2aWBnDzm,0.00601,0.312,0.72,0.0337,9,-5.511,0.0338,170.071,0.119
0Kd7GHTM4093wuWwWCs3e7,0.00146,0.506,0.849,0.0543,11,-6.987,0.191,150.072,0.287
64GHD4rVdfui2nGfyYErjY,0.811,0.598,0.317,0.433,11,-10.463,0.168,77.01,0.186
2M71Inc9camxaIGtmQ6I87,0.00189,0.628,0.877,0.0,10,-3.016,0.041,142.034,0.199
6enxDqqRS1j7iVzPI2wsnQ,0.061,0.762,0.535,0.134,1,-7.685,0.106,84.955,0.421
3cMBzDRp3OkdhFYPqmxyUc,0.0717,0.483,0.645,1.1e-06,11,-6.403,0.0834,82.374,0.328
5qe8praT5O4BKkTA4Hxab6,0.00319,0.624,0.658,0.0163,6,-6.476,0.0695,74.964,0.361
3DhZepbKBNyQLKKVjSpo2T,0.00996,0.601,0.531,0.0,11,-7.103,0.0548,140.887,0.127
1jIevAZPN5nhOFS5aInwuC,0.0747,0.74,0.729,0.0,9,-3.988,0.183,119.939,0.444
28axGcu9he7YdQ0xwXIaC9,0.663,0.745,0.571,0.0,0,-8.951,0.26,129.934,0.319
5JTAGruCIDyRLhKLwFkTnS,0.792,0.424,0.356,0.0,6,-8.374,0.0777,125.41,0.0738
7s1upm7yr7ZjrzXMwHawtG,0.321,0.689,0.68,0.0211,0,-7.196,0.0427,100.987,0.646
0b6wdul3A5sQNpIOv03OxP,0.00637,0.686,0.718,0.000703,8,-5.054,0.0431,115.026,0.557
38nm9c5ATEoZLqbjn72Rew,0.575,0.666,0.692,0.731,7,-9.432,0.366,110.199,0.452
6AZ37rlkMR7DKG6OoJqQoD,0.117,0.327,0.584,0.0,3,-8.321,0.274,170.125,0.366
4v0134PgBTGsFJiGcV4eJk,0.052,0.753,0.602,0.000249,0,-6.326,0.149,94.056,0.555
4Ba8FqEIKB8Cygzz1pg3D9,0.0624,0.626,0.742,0.0,11,-6.975,0.127,99.985,0.56
0d2iYfpKoM0QCKvcLCkBao,0.555,0.56,0.68,0.0,6,-7.648,0.321,89.391,0.319
4m6ObZmZ7wnyrKtmLvlyVE,0.553,0.568,0.463,0.00114,4,-10.622,0.262,157.686,0.148
3Fj47GNK2kUF0uaEDgXLaD,0.39,0.853,0.351,9.38e-06,7,-10.198,0.241,118.028,0.282
43zdsphuZLzwA9k4DJhU0I,0.978,0.367,0.111,3.97e-05,4,-14.084,0.0972,82.642,0.198
2k4yzd3YejgP3kqOo0FOnS,0.0154,0.561,0.671,0.0,7,-5.582,0.0338,124.06,0.278
1y4jsQt7MjnZhiD1L6qFBC,0.256,0.534,0.589,6.02e-05,1,-1.865,0.325,78.616,0.632
0WepSLA1uxKnNanBUC7x3U,0.0244,0.889,0.599,0.0,6,-4.893,0.0612,140.04,0.669
7MFahU9vl5TWlei936k7n6,0.00407,0.567,0.84,0.0174,4,-4.98,0.0528,104.976,0.46
0E9ZjEAyAwOXZ7wJC0PD33,0.176,0.694,0.77,1.1e-05,6,-5.335,0.149,125.905,0.163
7C9LL3VLYFjwvBpqTGz3PC,0.22,0.672,0.557,0.0,0,-6.869,0.206,92.023,0.522
2N615XMj0ADfO4Kh09sT0f,0.686,0.644,0.623,2.57e-05,4,-6.263,0.0331,121.974,0.496
7vS3tAJn4ysUsoSCWJtG3t,0.0308,0.334,0.636,0.0303,4,-6.827,0.0592,80.996,0.361
65sqz9bmo4Sad2pL8GiQ4J,0.00548,0.477,0.389,0.712,5,-9.802,0.0484,119.023,0.0779
660w8RvCS8lOwl5r2GcJ0A,0.0929,0.807,0.521,0.000569,2,-7.379,0.0357,119.986,0.449
5ZoSvwdmEWtXgkEdfXW5HY,0.0582,0.679,0.544,0.893,7,-8.782,0.0344,132.571,0.29
7ef4DlsgrMEH11cDZd32M6,0.037,0.791,0.862,2.19e-05,9,-3.24,0.11,123.994,0.592
5ydb0ngKg248ofPWXSFjpG,0.0324,0.673,0.55,0.00319,2,-6.595,0.0631,129.982,0.54
5ZULALImTm80tzUbYQYM9d,0.692,0.824,0.588,0.000104,6,-6.4,0.0924,98.027,0.513
42MhtniCyRkj5bsO6HP1lp,0.0137,0.609,0.801,0.00349,0,-4.417,0.034,129.99,0.407
3HrozUzUsMLPNWwuYUHwdV,0.0398,0.509,0.781,0.0,8,-3.48,0.072,128.0,0.176
3NbGexmVQ5J4jdDPdXb3MX,0.0362,0.656,0.956,0.0384,7,-3.635,0.0699,128.001,0.54
7aw5b93iW6cdO0iWA0ZdAS,0.00792,0.688,0.694,0.0117,9,-5.335,0.0451,128.009,0.576
1cqihsJGklT8sBop6DGuCa,0.000186,0.505,0.629,0.758,8,-6.404,0.0674,127.993,0.382
4bT2zLVv2T4GiK9q9KtI0v,0.109,0.596,0.738,0.0,8,-3.109,0.0411,127.961,0.461
5ADEOoHi4QVVCdQNSWxO8W,0.0868,0.604,0.921,0.0,9,-1.44,0.0459,130.03,0.252
6WQLkih8nE0JdUCEyLaGnQ,0.0362,0.5,0.726,0.0,5,-4.124,0.0643,125.904,0.397
4J7CKHCF3mdL4diUsmW8lq,0.129,0.544,0.915,0.000914,8,-3.405,0.0841,126.094,0.51
3ScJy88F8KqGDfWu8XJhHx,0.256,0.519,0.766,6.22e-06,2,-5.647,0.0404,125.979,0.166
7vhOZ7D4z03Y0tYkxFAG15,0.0339,0.525,0.857,0.0,6,-2.413,0.0324,128.016,0.515
3sz8Gn0fOmXmyXOaPSWBJ9,0.0736,0.566,0.851,1.07e-06,2,-3.799,0.0389,126.046,0.511
3Q3dS37YDEuhb3k3K9fZB9,0.0518,0.531,0.816,1.88e-05,4,-2.314,0.0348,126.019,0.514
38S8QaVo3RlmLU7cgfNT7B,0.153,0.671,0.773,6.86e-05,0,-4.963,0.0326,127.971,0.465
4wQihKrhBf8Nbz4aMH9m65,0.0135,0.597,0.842,6.38e-06,2,-3.424,0.0352,127.924,0.484
6e1WNxAJZ8EuVdhDzODasu,0.0611,0.566,0.675,0.0,3,-4.602,0.0331,122.553,0.11
2V65y3PX4DkRhy1djlxd9p,0.112,0.612,0.84,0.0,11,-3.145,0.0509,129.042,0.438
1Gzv0cMy3xm7sgN5gd7WkU,0.0747,0.474,0.756,0.0,2,-2.973,0.0518,131.84,0.413
6ZixfeFT8V0Nle1rMZAekY,0.785,0.596,0.752,0.000419,11,-4.904,0.07,127.06,0.306
6HUeSTt2RaKYIiJrnjzaCd,0.0336,0.523,0.861,0.0,0,-3.447,0.0644,127.049,0.346
6rK8YLvFotZ78rb9m6MeqE,0.034,0.575,0.89,3.23e-06,2,-3.169,0.0416,128.041,0.206
2dBA6iMhxf29tkaHjiQzuq,0.152,0.651,0.898,0.0,11,-4.942,0.0391,126.05,0.599
6RZ8S59cqOUqrs2B2lUP8e,0.0341,0.669,0.808,2.38e-05,8,-4.961,0.0701,128.052,0.364
4uiFxyfd0SwNgzrmTcUcu6,0.158,0.59,0.821,0.00022,0,-5.369,0.0693,129.027,0.117
3bT5PDBhVj4ifU11zQvGP2,0.000739,0.653,0.829,1.5e-06,10,-4.783,0.0377,124.989,0.545
44EbX1Cuwpq3hdnpTHsmfO,0.00807,0.59,0.647,4.3e-05,6,-5.06,0.033,127.979,0.39
5GjnIpUlLGEIYk052ISOw9,0.0391,0.552,0.831,2.93e-06,8,-5.217,0.0298,129.889,0.144
3qUC7MQio9LNQkUxeDv1yz,0.0118,0.576,0.848,0.0,11,-5.347,0.0603,127.94,0.704
2N2Mp4HjnYcmrZ2YqrKedy,0.00592,0.553,0.861,0.00144,10,-6.526,0.039,127.966,0.375
7vUwNqZYKChb2nHBVAJB43,8.54e-05,0.56,0.831,0.962,8,-7.02,0.0456,127.983,0.146
6OJSyDIGBJ3swo3lLoaY9V,0.107,0.494,0.721,0.0,2,-4.855,0.0416,128.1,0.356
6py8loC4jhOj59bKbVIQYu,0.102,0.672,0.85,0.0,10,-3.827,0.0484,127.988,0.383
0tYszKcoxeQqH5JGbgWVjm,0.394,0.564,0.723,0.0,0,-4.232,0.0427,130.006,0.292
7L97R04c6ZaPlU8xSxibQp,0.00125,0.614,0.972,0.0186,5,-3.927,0.088,127.966,0.411
7MmG8p0F9N3C4AXdK6o6Eb,0.213,0.646,0.823,0.0,2,-4.123,0.0394,128.035,0.418
6YUTL4dYpB9xZO5qExPf05,0.0211,0.596,0.856,0.0178,4,-3.556,0.0346,127.949,0.743
0385HqYimoTQaHZP17KwG1,0.0234,0.738,0.776,0.0018,1,-4.808,0.0392,127.984,0.608
1gihuPhrLraKYrJMAEONyc,0.000972,0.707,0.924,0.00703,7,-2.842,0.031,127.937,0.919
7B1Dl3tXqySkB8OPEwVvSu,0.00131,0.596,0.952,0.0,7,-4.364,0.0873,127.945,0.571
0ZmkjefPVLvloVSgtmRu5M,0.235,0.623,0.957,3.25e-05,5,-2.675,0.0427,127.968,0.535
57EMMRviFnUVwYgsHgAlA2,0.283,0.701,0.985,0.281,0,-4.325,0.0675,127.974,0.0388
4NH6M9tsx1dXL58zZTmTYE,0.916,0.598,0.277,3.8e-06,9,-6.723,0.0274,66.01,0.135
66hayvUbTotekKU3H4ta1f,0.041,0.432,0.781,4.21e-06,4,-4.038,0.0567,139.432,0.197
4f13AaRyukUTWleyKXaRDh,0.024,0.574,0.731,0.0,11,-4.582,0.0664,127.925,0.402
1brwdYwjltrJo7WHpIvbYt,0.0291,0.589,0.651,3.2e-06,6,-5.097,0.0306,90.011,0.166
5Ncj3SuoybKYMpuB8weVHH,0.00341,0.719,0.842,6.77e-06,0,-3.821,0.0592,124.001,0.465
2H8LPaY3NSjmOFMH2Rygnz,0.0856,0.601,0.682,0.00384,10,-5.905,0.0338,94.999,0.17
2Edpvs5ok39xxCcNKKuMvY,0.00506,0.551,0.919,2.15e-06,0,-3.404,0.0608,127.993,0.385
3FWPoYBDserKdzcattMFGa,0.0299,0.718,0.808,0.00414,4,-7.652,0.0473,100.033,0.309
4lyAd6HFk54q6spzwmew6h,0.000882,0.728,0.764,0.00583,7,-6.289,0.0305,119.991,0.399
4qABfS1RaGVXdBhj2BQyhO,0.00711,0.506,0.805,0.00193,1,-4.119,0.0469,126.008,0.383
5onsbKX3MXFn9CTy1i9AWm,0.00223,0.704,0.686,0.143,6,-8.998,0.0435,124.994,0.459
0ogDwM5qVLnAg9IHTUurps,0.0567,0.797,0.527,0.797,11,-9.855,0.0364,121.985,0.542
6roEbeXiBuGiZsGEGwmQmr,0.0123,0.775,0.476,3.13e-05,1,-9.459,0.0311,119.99,0.423
02DoXNeIVYvONhTk1fGQrz,0.354,0.656,0.752,1.1e-05,4,-5.622,0.0378,128.029,0.477
6YwLgicpvVuMt1eE2OldwQ,0.0288,0.699,0.883,0.0,5,-3.226,0.219,127.961,0.499
4JUQLTSL2hOQHXjEgj0ajA,0.227,0.608,0.614,4.06e-06,2,-3.727,0.0285,127.884,0.402
4fTHdMTq0Znl3djLI1Typn,0.184,0.827,0.576,0.029,4,-7.774,0.0372,118.04,0.41
5M9jOReAKGZ2AttVefFjTY,0.00406,0.575,0.831,0.000449,0,-5.972,0.0356,127.991,0.377
0k1JxOlqjAnqECh1aNMYJM,0.0341,0.631,0.95,2.07e-05,7,-1.896,0.0556,125.026,0.516
6Ua9Ylv2V1BXtjAaa3MPDs,0.0299,0.534,0.844,0.0,6,-2.438,0.0309,128.013,0.501
6ljchcesxM3sT10oG7uMET,0.00179,0.602,0.867,0.0842,7,-4.323,0.0457,128.01,0.506
3zYqHQ4tu4pB2acp9Lltnz,0.109,0.837,0.804,0.727,5,-7.001,0.11,128.07,0.16
3JgpYq6m30i70QWrFEKbcT,0.0211,0.641,0.85,0.0,2,-4.056,0.0554,125.975,0.298
6IXRnY2woQMRr8ngEP4ogJ,0.36,0.796,0.684,5.37e-06,1,-6.229,0.0408,125.926,0.632
2EArDaSso9Cb2SN2NbrSLi,0.00222,0.807,0.863,0.191,0,-3.738,0.061,125.015,0.622
6AOHd0PzHGNo0tBh2olFx1,0.186,0.622,0.753,1.16e-06,10,-6.609,0.0375,127.984,0.457
0BLR0gzwIbPJlI5y2BUGYZ,0.423,0.701,0.852,0.00474,0,-4.908,0.0339,104.988,0.433
5Y3LTdywsMjLsuwTmNWGVO,0.0573,0.685,0.909,3.88e-06,10,-1.214,0.0584,124.963,0.675
4uxT0IwMLYSvMqWLFlIecn,0.132,0.664,0.778,1.4e-06,11,-5.173,0.0396,112.006,0.475
3cSzDV1drneGszFc6KwwQS,0.0258,0.745,0.68,0.00919,3,-7.397,0.0286,122.004,0.419
2FVJG0uCGN3nPdIg9PqBwL,0.0273,0.701,0.461,8.04e-05,1,-12.335,0.0516,120.97,0.203
7qI4vLlwwA4Mv27yyoQ5I2,0.0267,0.723,0.527,0.0,5,-7.792,0.0326,126.072,0.324
5a7WVLyhu3UxGguXd452Sk,0.172,0.659,0.706,0.12,0,-7.989,0.032,126.014,0.29
5MsuIpW81d3rUYSj7eHlim,0.00205,0.779,0.693,3.53e-06,6,-6.352,0.0361,115.003,0.501
3peFUAm5l0kWIJXy7Q8GYP,0.0713,0.535,0.829,2.7e-05,4,-4.371,0.0613,127.952,0.573
3UWXWjZkVh5eyKwPpHTehw,0.00684,0.621,0.895,8.87e-05,2,-3.782,0.0469,126.009,0.15
6ksRossV4vKsXntCCZbhaM,0.536,0.568,0.619,1.79e-06,0,-4.987,0.035,114.916,0.211
1KDNPUw0FKMhr21qgMd6io,0.00347,0.578,0.982,0.0244,4,-2.536,0.112,126.052,0.264
6TExNavJnpgrGR0inYZldc,0.000518,0.513,0.618,0.00174,7,-6.909,0.0399,124.101,0.498
1m6vqjte0RjzFwOMou7CNs,0.093,0.441,0.673,0.0,2,-4.267,0.0355,128.024,0.421
5wi7zSv1nN43Z2WDsVLbRN,0.0407,0.515,0.881,0.0,4,-2.335,0.0799,128.038,0.261
5Ns5lCnyH4y0QCxjv4cW4g,0.0984,0.627,0.782,0.0,0,-3.256,0.0575,127.871,0.539
0OfZ9imMwFU03zc2wl8pBt,0.299,0.743,0.564,0.000693,5,-8.761,0.045,120.012,0.505
13uW9hmN28qYQqoPykMB5d,0.0572,0.712,0.77,0.0,0,-5.443,0.0745,130.034,0.751
3jnYgNN7k7FuojVkgE3Wnj,0.173,0.763,0.793,1.72e-05,2,-6.843,0.0314,121.964,0.361
4vEUY73dVOg97Ajbqq9zgV,0.0253,0.673,0.847,0.0,10,-4.505,0.0386,121.988,0.519
2N2xKZ5huJ2KEMv8H0NvOr,0.014,0.574,0.9,0.0,1,-4.33,0.0358,126.937,0.609
